id,name,cost,mile,gear,seller,address,web,webid,date
855,2014 Mazda 3 2.0 E รถเก๋ง 4 ประตู ออกรถ 0 บาท,"358,000
                                            

                                                ฿318,000
                                            

ราคาดาวน์ ฿0

","194,000",เกียร์อัตโนมัติ,"

                                                วุฒิ - วรินทรออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-e-bangkok/2014-รถเก๋ง-4-ประตู-ออกรถ-0-บาท-aid24218802
",2023-10-27
856,Mazda3 (5dr) รถบ้าน สภาพ 99%,"599,000
                                            
","91,760",เกียร์อัตโนมัติ,"

                                                มาสเตอร์ เซอร์ทิฟายด์ ยูสคาร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-bangkok/5dr-รถบ้าน-สภาพ-99-aid24254902
",2023-10-27
857,มือเดียวป้ายแดง MAZDA 2 Hatchback 5 ประตู เกียร์ออโต้ ปี 2012,"178,000
                                            

ราคาดาวน์ ฿0

","178,000",เกียร์อัตโนมัติ,"

                                                ROD 365 
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-sports-groove-bangkok/มือเดียวป้ายแดง-hatchback-5-ประตู-เกียร์ออโต้-ปี-01-aid24287772
",2023-10-27
858,"🔥 Mazda Cx-3 2.0 Sp ผ่อน 7,670 ฟรี! ทดลองขับถึงบ้าน","488,600
                                            
","117,000",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-sp-bangkok/ผ่อน-7-670-ฟรี-ทดลองขับถึงบ้าน-aid24206092
",2023-10-27
859,2021 Mazda 2 1.3 S LEATHER รถเก๋ง 4 ประตู ผ่อนเริ่มต้น,"495,000
                                            
","45,154",เกียร์อัตโนมัติ,"

                                                AK car เต็นท์ อารี
                                            
",เชียงใหม่,chobrod,"car-mazda-2-1-3-s-leather-chiangmai/01-รถเก๋ง-4-ประตู-ผ่อนเริ่มต้น-aid24278232
",2023-10-27
860,2019 Mazda CX-5 2.2 XD SUV รถบ้านมือเดียว ฟรีดาวน์0,"799,000
                                            
","82,000",เกียร์อัตโนมัติ,"

                                                ที.เค.กู๊ดคาร์ (เส้นถนนกาญจนาภิเษก)
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xd-bangkok/2019-suv-รถบ้านมือเดียว-ฟรีดาวน์-0-aid24219672
",2023-10-27
861,ขายรถ Mazda2 1.5i 4ประตู ปี 2013 สีแดง,"่อผู้ขาย
                                        
","125,000",เกียร์อัตโนมัติ,"

                                                OK รถดี
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-spirit-bangkok/ขายรถ-1-5i-4-ประตู-ปี-013-สีแดง-aid24285482
",2023-10-27
862,MAZDA3 2.0C ปี2020* สีขาว 4ประตู เบนซิน รถมือเดียว สภาพเหมือนใหม่ ฟรีดาวน์ ราคาพิเศษ,"659,000
                                            

ราคาดาวน์ ฿0

","88,319",เกียร์อัตโนมัติ,"

                                                Panda Speed
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-sports-bangkok/2-0c-ปี-2020-สีขาว-4-ประตู-เบนซิน-รถมือเดียว-สภาพเหมือนใหม่-ฟรีดาวน์-ราคาพิเศษ-aid24192842
",2023-10-27
863,ขายรถมือสอง 2013 Mazda 2 1.5 Elegance รถเก๋ง 4 ประตู AT,"่อผู้ขาย
                                        
","88,319",เกียร์อัตโนมัติ,"

                                                Lucky Cars
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-elegance-groove-bangkok/ขายรถมือสอง-013-1-5-elegance-รถเก๋ง-4-ประตู-at-aid24283762
",2023-10-27
864,2013 Mazda CX-5 2.2 XDL 4WD SUV,"479,000
                                            
","142,000",เกียร์อัตโนมัติ,"

                                                คุณหญิง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xdl-4wd-bangkok/2013-suv-aid24283522
",2023-10-27
865,ขาย รถมือสอง 2019 Mazda CX-8 2.5 SP SUV  รถบ้านมือเดียว,"1,069,000
                                            
","59,000",เกียร์อัตโนมัติ,"

                                                Ris
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-8-2-5-sp-bangkok/ขาย-รถมือสอง-2019-suv-รถบ้านมือเดียว-aid24283002
",2023-10-27
866,"2014 MAZDA MAZDA3, 2.0 C โฉม ปี14-19 4Dr รถสวยสภาพดี ทดลองขับได้แล้ววันนี้","308,000
                                            
","182,721",เกียร์อัตโนมัติ,"

                                                Warintorn Premium Car
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/2014-โฉม-ปี-14-19-4dr-รถสวยสภาพดี-ทดลองขับได้แล้ววันนี้-aid24192852
",2023-10-27
867,2022 Mazda 3 2.0 C Sports รถเก๋ง 5 ประตู  มือสอง คุณภาพดี ราคาถูก,"779,000
                                            

                                                ฿759,000
                                            
",1,เกียร์อัตโนมัติ,"

                                                A.T.Carsale
                                            
",นนทบุรี,chobrod,"car-mazda-3-2-0-c-sports-nonthaburi/2022-รถเก๋ง-5-ประตู-มือสอง-คุณภาพดี-ราคาถูก-aid24281732
",2023-10-27
868,MAZDA CX-5 2.0 S เกียร์ออโต้ ปี 2018,"599,000
                                            
","140,000",เกียร์อัตโนมัติ,"

                                                หน่อย
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-s-bangkok/เกียร์ออโต้-ปี-2018-aid24281572
",2023-10-27
869,MAZDA 2 1.3 SKYACTIVE SPORT HIGH CONNECT (MNC) ปี 2017,"359,000
                                            

ราคาดาวน์ ฿0

","115,000",เกียร์อัตโนมัติ,"

                                                รถบ้านคัดเกรดคุณภาพดาบวันชัย
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-sports-high-connect-bangkok/1-3-skyactive-sport-high-connect-mnc-ปี-017-aid24251992
",2023-10-27
870,2012 Mazda 2 1.5 Groove รถเก๋ง 5 ประตู รถบ้านแท้ เกรดAฟรีดาวน์,"229,000
                                            

ราคาดาวน์ ฿0

","139,000",เกียร์อัตโนมัติ,"

                                                53MOTORS
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-groove-bangkok/01-รถเก๋ง-5-ประตู-รถบ้านแท้-เกรด-a-ฟรีดาวน์-aid24279272
",2023-10-27
871,2017 Mazda CX-3 2.0 S แดง - มือเดียว มีcruise controlแล้ว ปี17แท้ รถสวย พึ่งเช็คระยะประวัติครบ,"469,000
                                            

                                                ฿429,000
                                            
","148,187",เกียร์อัตโนมัติ,"

                                                สิทธิ์ ออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-s-bangkok/2017-แดง-มือเดียว-มี-cruise-control-แล้ว-ปี-17-แท้-รถสวย-พึ่งเช็คระยะประวัติครบ-aid24278632
",2023-10-27
872,2019 Mazda 3 2.0 S Sports รถเก๋ง 5 ประตู เจ้าของขายเอง รถบ้านมือเดียว ไมล์น้อย,"549,000
                                            
","60,000",เกียร์อัตโนมัติ,"

                                                ปรพลัชวิสิษฐ์  ช้างเผือก
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-sports-bangkok/2019-รถเก๋ง-5-ประตู-เจ้าของขายเอง-รถบ้านมือเดียว-ไมล์น้อย-aid24276402
",2023-10-27
873,2020 Mazda CX-30 2.0 SP รถ SUV รถบ้านแท้,"799,000
                                            
","43,000",เกียร์อัตโนมัติ,"

                                                คุณกิ่ง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2020-รถ-suv-รถบ้านแท้-aid24274812
",2023-10-27
874,2021 Mazda 3 2.0 100th Anniversary Edition รถเก๋ง 4 ประตู,"769,000
                                            
","48,000",เกียร์อัตโนมัติ,"

                                                ธัญกมล
                                            
",นนทบุรี,chobrod,"car-mazda-3-2-0-100-th-anniversary-edition-nonthaburi/2021-2-0-100th-anniversary-edition-รถเก๋ง-4-ประตู-aid24273772
",2023-10-27
875,ขายรถ Mazda CX-5 2.0 C ปี2018 SUV,"499,000
                                            
","121,000",เกียร์อัตโนมัติ,"

                                                คุณโอ๋
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-c-bangkok/ขายรถ-ปี-2018-suv-aid24272852
",2023-10-27
876,2018 Mazda 3 2.0 S รถเก๋ง 4 ประตู,"498,000
                                            
","27,000",เกียร์อัตโนมัติ,"

                                                ธัญกมล
                                            
",นนทบุรี,chobrod,"car-mazda-3-2-0-s-nonthaburi/2018-รถเก๋ง-4-ประตู-aid24272652
",2023-10-27
877,2011 Mazda 3 1.6 Spirit Sports รถสวยสภาพเยี่ยม ฟรีดาวน์,"169,000
                                            
",1,เกียร์อัตโนมัติ,"

                                                คุณเก่ง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-1-6-spirit-sports-bangkok/2011-รถสวยสภาพเยี่ยม-ฟรีดาวน์-aid24248642
",2023-10-27
878,ขายรถ Mazda3 2.0 MAXX (RS) ปี 2012,"298,000
                                            

ราคาดาวน์ ฿0

","195,000",เกียร์อัตโนมัติ,"

                                                มาริโอ้ มอเตอร์
                                            
",ปทุมธานี,chobrod,"car-mazda-3-2-0-maxx-pathumthani/ขายรถ-rs-ปี-2012-aid24271402
",2023-10-27
879,2016 Mazda 3 2.0 S รถเก๋ง 4 ประตู  มือสอง คุณภาพดี ราคาถูก,"490,000
                                            

ราคาดาวน์ ฿110,000

","82,000",เกียร์อัตโนมัติ,"

                                                Carsdd
                                            
",นนทบุรี,chobrod,"car-mazda-3-2-0-s-nonthaburi/2016-รถเก๋ง-4-ประตู-มือสอง-คุณภาพดี-ราคาถูก-aid24270052
",2023-10-27
880,Mazda 3 Hatchback 2.0 AT 2017,"469,000
                                            
","110,633",เกียร์อัตโนมัติ,"

                                                ดาว ขายรถมือสอง รถบ้าน รถหรู รถพรีเมี่ยม
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/hatchback-2-0-at-2017-aid24269932
",2023-10-27
881,"2021 Mazda CX-3 2.0 Base Plus รถบ้านแท้ ไมล์วิ่งน้อยมาก 25,xxx Km","599,000
                                            

ราคาดาวน์ ฿0

","25,000",เกียร์อัตโนมัติ,"

                                                53MOTORS
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-base-plus-bangkok/2021-รถบ้านแท้-ไมล์วิ่งน้อยมาก-25-xxx-km-aid24212222
",2023-10-27
882,2014 Mazda CX-5 2.2 XDL 4WD SUV,"358,000
                                            
","263,000",เกียร์อัตโนมัติ,"

                                                คุณนวกร  (เซลล์บ่าว) - วรินทร ออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xdl-4wd-bangkok/2014-suv-aid24269402
",2023-10-27
883,2014 Mazda BT-50 PRO 2.2 Hi-Racer รถกระบะ,"419,000
                                            

                                                ฿399,000
                                            
","129,447",เกียร์อัตโนมัติ,"

                                                SiamEnzo AutoCar 
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/2014-รถกระบะ-aid24268952
",2023-10-27
884,2019 Mazda 2 1.3 S Sports LEATHER รถเก๋ง 5 ประตู,"437,000
                                            
","107,000",เกียร์อัตโนมัติ,"

                                                เพอร์เฟคคาร์ รถมือสอง กรุงเทพ
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-s-sports-leather-bangkok/019-รถเก๋ง-5-ประตู-aid24265502
",2023-10-27
885,2020 Mazda CX-30 2.0 SP แดง - โฉมล่าสุด มือเดียว วารันตี.mazda care-07.2025 ปี20แท้,"829,000
                                            
","53,719",เกียร์อัตโนมัติ,"

                                                สิทธิ์ ออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2020-แดง-โฉมล่าสุด-มือเดียว-วารันตี-care-07-2025-ปี-20-แท้-aid24268742
",2023-10-27
886,2021 Mazda CX-30 2.0 SP SUV ออกรถ 0 บาท,"859,000
                                            

                                                ฿839,000
                                            

ราคาดาวน์ ฿0

","26,378",เกียร์อัตโนมัติ,"

                                                19ศรีปกรณ์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2021-suv-ออกรถ-0-บาท-aid24207162
",2023-10-27
887,2014 Mazda BT-50 PRO 2.2 Hi-Racer เจ้าของรถมือเดียว ออกห้างป้ายแดง เข้าศูนย์ตลอด เจ้าของเดิมดูแลดี,"399,000
                                            
","129,447",เกียร์อัตโนมัติ,"

                                                SiamEnzo AutoCar 
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/2014-เจ้าของรถมือเดียว-ออกห้างป้ายแดง-เข้าศูนย์ตลอด-เจ้าของเดิมดูแลดี-aid24267402
",2023-10-27
888,2017 Mazda 2 1.5 XD Sports รถบ้านมือเดียว รุ่นปรับอุปกรณ์ Option จัดเต็ม,"359,000
                                            
","98,359",เกียร์อัตโนมัติ,"

                                                คุณพริม
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-xd-sports-bangkok/017-รถบ้านมือเดียว-รุ่นปรับอุปกรณ์-option-จัดเต็ม-aid24266662
",2023-10-27
889,2019 Mazda 3 2.0 S รถเก๋ง 4 ประตู,"728,000
                                            

                                                ฿698,000
                                            
","39,614",เกียร์อัตโนมัติ,"

                                                84 Carcenter
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-bangkok/2019-รถเก๋ง-4-ประตู-aid24255232
",2023-10-27
890,ขายรถ Mazda CX-5 2.0 SP ปี2019 SUV,"699,000
                                            
","56,658",เกียร์อัตโนมัติ,"

                                                1แต้ ออโต้คาร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-sp-bangkok/ขายรถ-ปี-2019-suv-aid24265402
",2023-10-27
891,ขายรถ Mazda 2 1.3 High Plus ปี2019 รถเก๋ง 4 ประตู,"389,000
                                            
","25,000",เกียร์อัตโนมัติ,"

                                                เต็นท์4ดี
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-plus-bangkok/ขายรถ-ปี-019-รถเก๋ง-4-ประตู-aid24265272
",2023-10-27
892,2015 Mazda 2 1.5 XD High Plus รถเก๋ง 4 ประตู,"369,000
                                            
","111,000",เกียร์อัตโนมัติ,"

                                                คุณหญิง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-xd-high-plus-bangkok/015-รถเก๋ง-4-ประตู-aid24265122
",2023-10-27
893,2014 Mazda 3 2.0 C รถเก๋ง 4 ประตู,"389,000
                                            
","101,000",เกียร์อัตโนมัติ,"

                                                Sunny Cars
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/2014-รถเก๋ง-4-ประตู-aid24264732
",2023-10-27
894,2017 MAZDA CX-5 SKYACTIV-D 2.2 XDL AWD. AT,"759,000
                                            

ราคาดาวน์ ฿50,000

","91,000",เกียร์อัตโนมัติ,"

                                                54 Niwat สาขาราชพฤกษ์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xdl-4wd-bangkok/2017-skyactiv-d-2-2-xdl-awd-at-aid24260462
",2023-10-27
895,ขายรถ Mazda CX-3 2.0 C ปี2019 SUV,"499,000
                                            
","77,000",เกียร์อัตโนมัติ,"

                                                คุณโอ๋
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-c-bangkok/ขายรถ-ปี-2019-suv-aid24260202
",2023-10-27
896,ขายรถ MAZDA CX-3 2.0 C ปี 2018 จด 2019,"499,000
                                            

ราคาดาวน์ ฿0

","77,000",เกียร์อัตโนมัติ,"

                                                One2Auto by อุ๋ย
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-c-bangkok/ขายรถ-ปี-2018-จด-2019-aid24257422
",2023-10-27
897,2019 Mazda 2 1.3 Sports High Connect รถเก๋ง 5 ประตู มือเดียว ไม่มีชน,"349,000
                                            
","68,000",เกียร์อัตโนมัติ,"

                                                NK​ HOME​ CAR
                                            
",นนทบุรี,chobrod,"car-mazda-2-1-3-sports-high-connect-nonthaburi/019-รถเก๋ง-5-ประตู-มือเดียว-ไม่มีชน-aid24257902
",2023-10-27
898,ขายรถ MAZDA2 1.5 Elegance ปี 2012,"219,000
                                            

ราคาดาวน์ ฿0

","112,000",เกียร์อัตโนมัติ,"

                                                One2Auto by อุ๋ย
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-elegance-groove-bangkok/ขายรถ-1-5-elegance-ปี-01-aid24184752
",2023-10-27
899,ขาย รถมือสอง 2012 Mazda BT-50 PRO 2.2 Hi-Racer จัดเต็มฟรีดาวได้ ฟรีส่งรถกรุงเทพปริมณฑล,"319,000
                                            

                                                ฿299,000
                                            

ราคาดาวน์ ฿0

","188,434",เกียร์ธรรมดา,"

                                                รถมือสอง วรชัยคาร์ 0954535646
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/ขาย-รถมือสอง-2012-จัดเต็มฟรีดาวได้-ฟรีส่งรถกรุงเทพปริมณฑล-aid24216992
",2023-10-27
900,2019 Mazda CX-3 2.0 C รถ SUV รถบ้านแท้,"499,000
                                            
","77,100",เกียร์อัตโนมัติ,"

                                                One2auto By Nok
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-c-bangkok/2019-รถ-suv-รถบ้านแท้-aid24257272
",2023-10-27
901,2013 Mazda 2 1.5 Spirit รถเก๋ง 4 ประตู,"238,000
                                            
","124,000",เกียร์อัตโนมัติ,"

                                                กิตติศักดิ์ รุจิระนันท์ (THE GREAT AUTO)
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-spirit-bangkok/013-รถเก๋ง-4-ประตู-aid24257062
",2023-10-27
902,MAZDA CX-5 2.0 C ปี 2015,"399,000
                                            

ราคาดาวน์ ฿0

","307,000",เกียร์อัตโนมัติ,"

                                                รถบ้านคัดเกรดคุณภาพดาบวันชัย
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-c-bangkok/ปี-2015-aid24256422
",2023-10-27
903,Mazda 2 1.3 Sports High Connect 2018 รถเก๋ง 5 ประตู รถสวย มือเดียว วิ่งน้อย ไมล์แท้ มีรับประกัน,"379,000
                                            
","70,000",เกียร์อัตโนมัติ,"

                                                ธนบุรีสมาร์ทคาร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-sports-high-connect-bangkok/018-รถเก๋ง-5-ประตู-รถสวย-มือเดียว-วิ่งน้อย-ไมล์แท้-มีรับประกัน-aid24255732
",2023-10-27
904,"📌รถสวยไมล์น้อยวิ่งเเค่15,xxx กม.2019 Mazda BT-50 PRO 2.2 V รถกระบะ ออกรถง่าย","379,000
                                            

                                                ฿359,000
                                            

ราคาดาวน์ ฿0

","15,065",เกียร์ธรรมดา,"

                                                นัทรถบ้านรามอินทราซอย5
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-v-bangkok/รถสวยไมล์น้อยวิ่งเเค่-15-xxx-กม-2019-รถกระบะ-ออกรถง่าย-aid24198642
",2023-10-27
905,"📌รถสวยไมล์น้อยวิ่งเเค่84,xxx กม.2019 Mazda 2 1.3 high connect  รถเก๋ง 4 ประตู","409,000
                                            

                                                ฿375,000
                                            

ราคาดาวน์ ฿0

","42,452",เกียร์อัตโนมัติ,"

                                                นัทรถบ้านรามอินทราซอย5
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-standard-bangkok/รถสวยไมล์น้อยวิ่งเเค่-84-xxx-กม-019-1-3-high-connect-รถเก๋ง-4-ประตู-aid24240902
",2023-10-27
906,2019 Mazda CX-8 2.5 S SUV ออกรถฟรี,"1,199,000
                                            

                                                ฿999,000
                                            
","63,000",เกียร์อัตโนมัติ,"

                                                One2auto by อ้อ
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-8-2-5-s-bangkok/2019-suv-ออกรถฟรี-aid24253202
",2023-10-27
907,2015 Mazda CX-5 2.0 C SUV รถสภาพดี มีประกัน รถบ้านไมล์แท้,"399,000
                                            
","300,000",เกียร์อัตโนมัติ,"

                                                ปรพลัชวิสิษฐ์  ช้างเผือก
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-c-bangkok/2015-suv-รถสภาพดี-มีประกัน-รถบ้านไมล์แท้-aid24178152
",2023-10-27
908,2022 Mazda 2 1.3 C Sports รถเก๋ง 5 ประตู ฟรีดาวน์ ไมล์แท้3หมื่นโล,"468,000
                                            

ราคาดาวน์ ฿0

","31,000",เกียร์อัตโนมัติ,"

                                                53MOTORS
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-c-sports-bangkok/0-รถเก๋ง-5-ประตู-ฟรีดาวน์-ไมล์แท้-3-หมื่นโล-aid24191162
",2023-10-27
910,2020 Mazda CX-3 mnc 2.0 Base Plus เทาดำ - โฉมล่าสุด มือเดียว ปี20แท้ วารันตี-07.2025,"649,000
                                            

                                                ฿569,000
                                            
","32,445",เกียร์อัตโนมัติ,"

                                                สิทธิ์ ออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-base-plus-bangkok/2020-mnc-เทาดำ-โฉมล่าสุด-มือเดียว-ปี-20-แท้-วารันตี-07-2025-aid24253312
",2023-10-27
911,2019 Mazda 2 1.3 High Connect รถเก๋ง 4 ประตู ออกรถง่าย,"418,000
                                            
","54,000",เกียร์อัตโนมัติ,"

                                                ชานนท์ แขกพงค์ (นนท์) - Warintorn Auto
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-connect-bangkok/019-รถเก๋ง-4-ประตู-ออกรถง่าย-aid24252522
",2023-10-27
912,2018 Mazda 2 1.3 High Plus รถเก๋ง 5 ประตู รถบ้านมือเดียว,"399,000
                                            
","130,373",เกียร์อัตโนมัติ,"

                                                X AUTO CAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-plus-bangkok/018-รถเก๋ง-5-ประตู-รถบ้านมือเดียว-aid24252412
",2023-10-27
913,2018 Mazda 2 1.3 Sports High Connect รถเก๋ง 4 ประตู ฟรีดาวน์,"379,000
                                            
","80,000",เกียร์อัตโนมัติ,"

                                                Carsdd
                                            
",นนทบุรี,chobrod,"car-mazda-2-1-3-sports-high-connect-nonthaburi/018-รถเก๋ง-4-ประตู-ฟรีดาวน์-aid24215852
",2023-10-27
914,2019 Mazda 2 1.3 High Connect รถเก๋ง 5 ประตู ฟรีดาวน์,"418,000
                                            
","55,165",เกียร์อัตโนมัติ,"

                                                Toyota Sure Bangkok
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-connect-bangkok/019-รถเก๋ง-5-ประตู-ฟรีดาวน์-aid24246802
",2023-10-27
915,2023 Mazda 3 2.0 C Sports รถเก๋ง 4 ประตู ดาวน์ 0%,"829,000
                                            
","7,400",เกียร์อัตโนมัติ,"

                                                YORATCHADA USEDCAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-sports-bangkok/202-รถเก๋ง-4-ประตู-ดาวน์-0-aid24249332
",2023-10-27
916,2016 Mazda 3 2.0 S รถเก๋ง 4 ประตู รถสวย,"490,000
                                            
","82,000",เกียร์อัตโนมัติ,"

                                                Carsdd
                                            
",นนทบุรี,chobrod,"car-mazda-3-2-0-s-nonthaburi/2016-รถเก๋ง-4-ประตู-รถสวย-aid24249242
",2023-10-27
917,2021 Mazda CX-3 2.0 Base Plus suv รถสวย,"608,000
                                            
","26,950",เกียร์อัตโนมัติ,"

                                                มาสเตอร์ เซอร์ทิฟายด์ ยูสคาร์
                                            
",อุบลราชธานี,chobrod,"car-mazda-cx-3-2-0-base-plus-ubonratchathani/2021-suv-รถสวย-aid24248502
",2023-10-27
918,ขาย รถมือสอง 2016 Mazda CX-3 2.0 C SUV รถสภาพดี มีประกัน,"459,000
                                            

ราคาดาวน์ ฿0

","91,365",เกียร์อัตโนมัติ,"

                                                ขุมทรัพย์ รถบ้านคุณภาพดี
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-c-bangkok/ขาย-รถมือสอง-2016-suv-รถสภาพดี-มีประกัน-aid24247282
",2023-10-27
919,2018 Mazda 2 1.3 High Plus รถสวย สภาพดี พร้อมใช้งาน,"399,000
                                            
","130,373",เกียร์อัตโนมัติ,"

                                                X AUTO CAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-plus-bangkok/018-รถสวย-สภาพดี-พร้อมใช้งาน-aid24246412
",2023-10-27
920,ขาย รถมือสอง 2020 Mazda 3 2.0 S รถเก๋ง 4 ประตู  รถสภาพดี มีประกัน,"749,000
                                            

ราคาดาวน์ ฿0

","9,500",เกียร์อัตโนมัติ,"

                                                นรเทพ ณ ถลาง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-bangkok/ขาย-รถมือสอง-2020-รถเก๋ง-4-ประตู-รถสภาพดี-มีประกัน-aid24246012
",2023-10-27
921,2017 Mazda CX-5 2.0 S SUV ออกรถ0บาทที่นี่,"564,000
                                            

ราคาดาวน์ ฿0

","151,000",เกียร์อัตโนมัติ,"

                                                53MOTORS
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-0-s-bangkok/2017-suv-ออกรถ-0-บาทที่นี่-aid24222082
",2023-10-27
922,2021 Mazda 2 1.3 S LEATHER รถเก๋ง 4 ประตู,"438,000
                                            
",1,เกียร์อัตโนมัติ,"

                                                V88 - ศูนย์รวมรถยนต์มือสองเกรด A
                                            
",พระนครศรีอยุธยา,chobrod,"car-mazda-2-1-3-s-leather-ayutthaya/01-รถเก๋ง-4-ประตู-aid24244542
",2023-10-27
923,2022 Mazda CX-30 2.0 SP เทานม - โฉมล่าสุด มือเดียว วารันตี-12.2024 รุ่นท็อป ประวัติครบ,"899,000
                                            
","27,502",เกียร์อัตโนมัติ,"

                                                สิทธิ์ ออโต้
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2022-เทานม-โฉมล่าสุด-มือเดียว-วารันตี-12-2024-รุ่นท็อป-ประวัติครบ-aid24244372
",2023-10-27
924,ขายรถ Mazda2 1.3 HIGH PLUS ปี 2016,"418,000
                                            

ราคาดาวน์ ฿0

","130,000",เกียร์อัตโนมัติ,"

                                                มาริโอ้ มอเตอร์
                                            
",ปทุมธานี,chobrod,"car-mazda-2-1-3-high-plus-pathumthani/ขายรถ-ปี-016-aid24244252
",2023-10-27
925,2014 Mazda 3 2.0 S รถเก๋ง 5 ประตู ออกรถง่าย,"428,000
                                            

ราคาดาวน์ ฿0

","290,000",เกียร์อัตโนมัติ,"

                                                โนอาห์ รถบ้านสวยราคาถูก 
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-bangkok/2014-รถเก๋ง-5-ประตู-ออกรถง่าย-aid24220672
",2023-10-27
927,ขาย รถมือสอง 2020 Mazda BT-50 PRO 2.2 Hi-Racer รถกระบะ,"439,000
                                            
","53,726",เกียร์ธรรมดา,"

                                                IMPRESS CAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/ขาย-รถมือสอง-2020-รถกระบะ-aid24230862
",2023-10-27
