id,title,price,brand,subversion,version,subtype,cartype,year,distance,fuel,gear,color,gas,seller,address,web,webid,date
795,ขาย|มือสอง,"375,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2014,94,เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,itdaris,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368505169
",2023-10-28
796,ขาย|มือสอง,"285,000",Mazda,1.6 Spirit Sports Plus,1.6 Spirit Sports Plus,Hatchback,Sedan,2012,"90,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,THANAN JBS,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368198898
",2023-10-28
797,ขาย|มือสอง,"500,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2017,"150,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M6735455,เมืองนครปฐม นครปฐม,rodkaidee,"/product-368503166
",2023-10-28
798,ขาย|มือสอง,"325,000",Mazda,2.5 S,2.5 S,SUV,Utility-car,2014,"180,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,nantawat.petcharak,คลองเตย กรุงเทพมหานคร,rodkaidee,"/product-368309492
",2023-10-28
799,ขาย|มือสอง,"78,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Smart-cab,Pickup,1994,"12,345",เบนซิน,เกียร์ธรรมดา,หลากสี,ไม่ติดแก๊ส,M2516292,เมืองลำปาง ลำปาง,rodkaidee,"/product-368502734
",2023-10-28
800,ขาย|มือสอง,"759,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2021,"73,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Pong,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367849477
",2023-10-28
801,ขาย|มือสอง,"365,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,Sedan,Sedan,2019,"100,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Parongs Pong,เมืองชลบุรี ชลบุรี,rodkaidee,"/product-368315791
",2023-10-28
802,ขาย|มือสอง,"299,000",Mazda,1.3 High Connect,1.3 High Connect,Hatchback,Sedan,2016,"56,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,BiRd Za,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368178230
",2023-10-28
803,ขาย|มือสอง,"349,000",Mazda,1.5 Skyactiv-D,1.5 Skyactiv-D,Hatchback,Sedan,2017,96,ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,โยรัชดาBYBANKสาขารัชดา พระราม9 โชวรูมรถมือสอง,ห้วยขวาง กรุงเทพมหานคร,rodkaidee,"/product-367763989
",2023-10-28
804,ขาย|มือสอง,"455,000",Mazda,1.3 Skyactiv-G S Leather Sedan,1.3 Skyactiv-G S Leather Sedan,Sedan,Sedan,2020,"75,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368107537
",2023-10-28
805,ขาย|มือสอง,"455,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2016,"92,000",ดีเซล,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368241877
",2023-10-28
806,ขาย|มือสอง,"325,000",Mazda,1.3 High,1.3 High,Sedan,Sedan,2018,"122,000",เบนซิน,เกียร์อัตโนมัติ,น้ำเงิน,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367921372
",2023-10-28
807,ขาย|มือสอง,"315,000",Mazda,1.3 High,1.3 High,Sedan,Sedan,2017,"96,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367921394
",2023-10-28
808,ขาย|มือสอง,"455,000",Mazda,1.5 XDL,1.5 XDL,SUV,Utility-car,2017,"184,000",ดีเซล,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367773362
",2023-10-28
809,ขาย|มือสอง,"485,000",Mazda,2.0 C,2.0 C,Sedan,Sedan,2019,"485,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368215591
",2023-10-28
810,ขาย|มือสอง,"455,000",Mazda,1.3,1.3,Sedan,Sedan,2020,"60,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368210600
",2023-10-28
811,ขาย|มือสอง,"445,000",Mazda,1.3,1.3,Sedan,Sedan,2020,"43,820",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368040615
",2023-10-28
812,ขาย|มือสอง,"435,000",Mazda,1.3 Sports,1.3 Sports,Hatchback,Sedan,2020,"83,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368062794
",2023-10-28
813,ขาย|มือสอง,"295,000",Mazda,1.5 XD,1.5 XD,Sedan,Sedan,2015,"148,000",ดีเซล,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367914115
",2023-10-28
814,ขาย|มือสอง,"299,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Smart-cab,Pickup,2015,"107,000",ดีเซล,เกียร์ธรรมดา,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367886510
",2023-10-28
815,ขาย|มือสอง,"325,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Smart-cab,Pickup,2017,"152,000",ดีเซล,เกียร์ธรรมดา,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367746676
",2023-10-28
816,ขาย|มือสอง,"315,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2017,"123,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367790503
",2023-10-28
817,ขาย|มือสอง,"275,000",Mazda,1.3 Standard,1.3 Standard,Sedan,Sedan,2015,"141,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367699199
",2023-10-28
818,ขาย|มือสอง,"455,000",Mazda,2.0 E,2.0 E,SUV,Utility-car,2019,"92,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367542951
",2023-10-28
819,ขาย|มือสอง,"275,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Smart-cab,Pickup,2014,"173,800",ดีเซล,เกียร์ธรรมดา,เทา,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368426571
",2023-10-28
820,ขาย|มือสอง,"695,000",Mazda,2.2 XD,2.2 XD,SUV,Utility-car,2018,"141,000",ดีเซล,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368276705
",2023-10-28
821,ขาย|มือสอง,"445,000",Mazda,1.3 Skyactiv-G S Leather Sedan,1.3 Skyactiv-G S Leather Sedan,Sedan,Sedan,2021,"56,900",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368276718
",2023-10-28
822,ขาย|มือสอง,"479,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2016,"125,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,expatautocm,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368157935
",2023-10-28
823,ขาย|มือสอง,"219,000",Mazda,1.6 Spirit,1.6 Spirit,Sedan,Sedan,2012,"104,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,M5636904,เมืองสุราษฎร์ธานี สุราษฎร์ธานี,rodkaidee,"/product-368263092
",2023-10-28
824,ขาย|มือสอง,"375,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2018,"72,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368097946
",2023-10-28
825,ขาย|มือสอง,"345,000",Mazda,1.3 Sports Standard,1.3 Sports Standard,Hatchback,Sedan,2019,"75,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368219635
",2023-10-28
826,ขาย|มือสอง,"435,000",Mazda,1.3 Sports,1.3 Sports,Hatchback,Sedan,2020,"83,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368219657
",2023-10-28
827,ขาย|มือสอง,"415,000",Mazda,1.3 Sports,1.3 Sports,Hatchback,Sedan,2020,"63,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368221960
",2023-10-28
828,ขาย|มือสอง,"465,000",Mazda,1.3 Skyactiv-G S Leather Sports,1.3 Skyactiv-G S Leather Sports,Hatchback,Sedan,2021,"51,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368233432
",2023-10-28
829,ขาย|มือสอง,"445,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2020,"89,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368259702
",2023-10-28
830,ขาย|มือสอง,"198,000",Mazda,1.6 V,1.6 V,Hatchback,Sedan,2013,"240,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,เต๊นท์ยุทธนา,บางเขน กรุงเทพมหานคร,rodkaidee,"/product-368117888
",2023-10-28
831,ขาย|มือสอง,"380,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2013,"266,190",ดีเซล,เกียร์ธรรมดา,เทา,ไม่ติดแก๊ส,charoenzaa,เมืองฉะเชิงเทรา ฉะเชิงเทรา,rodkaidee,"/product-368669188
",2023-10-28
832,ขาย|มือสอง,"295,000",Mazda,1.3 Sports High,1.3 Sports High,Hatchback,Sedan,2016,"200,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Pou,กันทรารมย์ ศรีสะเกษ,rodkaidee,"/product-368668794
",2023-10-28
833,ขาย|มือสอง,"375,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2017,"68,303",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,,เมืองสมุทรสาคร สมุทรสาคร,rodkaidee,"/product-368668562
",2023-10-28
834,ขาย|มือหนึ่ง,"125,000",Mazda,1.5 S,1.5 S,Sedan,Sedan,2011,"68,303",เบนซิน,เกียร์ธรรมดา,เทา,ไม่ติดแก๊ส,M6209438,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368668533
",2023-10-28
835,ขาย|มือสอง,"239,000",Mazda,2.0 SP,2.0 SP,Sedan,Sedan,2014,"200,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,deardaow,พระโขนง กรุงเทพมหานคร,rodkaidee,"/product-368667766
",2023-10-28
836,ขาย|มือสอง,"15,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Sedan,Sedan,2010,"200,000",เบนซิน,เกียร์ธรรมดา,บรอนซ์เงิน,LPG,รัชพล,เมืองราชบุรี ราชบุรี,rodkaidee,"/product-368664400
",2023-10-28
837,ขาย|มือสอง,"299,000",Mazda,1.5 Skyactiv-D,1.5 Skyactiv-D,Sedan,Sedan,2017,"200,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,M0744895,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368536208
",2023-10-28
838,ขาย|มือสอง,"139,000",Mazda,1.5 Sports Spirit,1.5 Sports Spirit,Hatchback,Sedan,2012,"137,000",เบนซิน,เกียร์อัตโนมัติ,น้ำเงิน,ไม่ติดแก๊ส,0619362896,ปากคาด บึงกาฬ,rodkaidee,"/product-368664385
",2023-10-28
839,ขาย|มือสอง,"339,000",Mazda,1.3 High Connect,1.3 High Connect,Hatchback,Sedan,2019,40,เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,M3972601,ดินแดง กรุงเทพมหานคร,rodkaidee,"/product-368664005
",2023-10-28
840,ขาย|มือสอง,"610,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2018,"55,900",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,M6822028,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368663643
",2023-10-28
841,ขาย|มือสอง,"175,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,SUV,Utility-car,2017,"72,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,ทิศ,เมืองระยอง ระยอง,rodkaidee,"/product-368662997
",2023-10-28
842,ขาย|มือสอง,"99,000",Mazda,1.6 V,1.6 V,Sedan,Sedan,2005,"179,000",เบนซิน,เกียร์อัตโนมัติ,น้ำเงิน,ไม่ติดแก๊ส,M0150821,คลองหลวง ปทุมธานี,rodkaidee,"/product-368632593
",2023-10-28
843,ขาย|มือสอง,"369,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2019,"95,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,WIRAKAN,วังทองหลาง กรุงเทพมหานคร,rodkaidee,"/product-368662812
",2023-10-28
844,ขาย|มือสอง,"85,000",Mazda,2.5 Hi-Racer,2.5 Hi-Racer,Smart-cab,Pickup,2006,0,ดีเซล,เกียร์ธรรมดา,ดำ,ไม่ติดแก๊ส,ร่มไม้,อุ้มผาง ตาก,rodkaidee,"/product-368661272
",2023-10-28
845,ขาย|มือสอง,"175,000",Mazda,1.5 Groove,1.5 Groove,Hatchback,Sedan,2013,"198,700",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,M7893022,มีนบุรี กรุงเทพมหานคร,rodkaidee,"/product-368661138
",2023-10-28
846,ขาย|มือสอง,"229,000",Mazda,1.6 Spirit Sports,1.6 Spirit Sports,Hatchback,Sedan,2012,"77,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,TKB 64,ห้วยขวาง กรุงเทพมหานคร,rodkaidee,"/product-368660379
",2023-10-28
847,ขาย|มือสอง,"75,000",Mazda,1.4 S STR,1.4 S STR,Hatchback,Sedan,1990,"77,000",เบนซิน,เกียร์ธรรมดา,เขียว,ไม่ติดแก๊ส,ขายรถ ขายสัตว์,บางใหญ่ นนทบุรี,rodkaidee,"/product-368657608
",2023-10-28
848,ขาย|มือสอง,"300,000",Mazda,1.5 Skyactiv-D,1.5 Skyactiv-D,Sedan,Sedan,2015,"185,100",ดีเซล,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,phanya khorn,บางบอน กรุงเทพมหานคร,rodkaidee,"/product-368659796
",2023-10-28
849,ขาย|มือสอง,"70,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Smart-cab,Pickup,2010,"345,324",ดีเซล,เกียร์ธรรมดา,น้ำเงิน,ไม่ติดแก๊ส,somchai_m2009,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368659784
",2023-10-28
850,ขาย|มือสอง,"389,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2019,"71,000",เบนซิน,เกียร์อัตโนมัติ,เงิน,ไม่ติดแก๊ส,Warangkana Sriwichai,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368658748
",2023-10-28
851,ขาย|มือสอง,"390,000",Mazda,1.5 XD High Connect,1.5 XD High Connect,Sedan,Sedan,2017,"78,000",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Nataworn,เมืองชลบุรี ชลบุรี,rodkaidee,"/product-368656039
",2023-10-28
852,ขาย|มือสอง,"145,000",Mazda,1.5 Sports Spirit,1.5 Sports Spirit,Sedan,Sedan,2012,"200,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,BanK,หาดใหญ่ สงขลา,rodkaidee,"/product-368655223
",2023-10-28
853,ขาย|มือสอง,"125,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Double-cab,Pickup,2001,"200,000",ดีเซล,เกียร์ธรรมดา,บรอนซ์เงิน,ไม่ติดแก๊ส,แขก,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368653019
",2023-10-28
854,ขาย|มือสอง,"430,000",Mazda,2.0 S,2.0 S,Hatchback,Sedan,2017,"147,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,teeradet_phetket,หาดใหญ่ สงขลา,rodkaidee,"/product-368652854
",2023-10-28
855,ขาย|มือสอง,"235,000",Mazda,2.0 Maxx,2.0 Maxx,Sedan,Sedan,2011,"136,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,Thaworn Dokmai,ปากเกร็ด นนทบุรี,rodkaidee,"/product-368652523
",2023-10-28
856,ขาย|มือสอง,"698,000",Mazda,2.0 S,2.0 S,Sedan,Sedan,2018,"136,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,dolrudee,บ้านค่าย ระยอง,rodkaidee,"/product-368650242
",2023-10-28
857,ขาย|มือสอง,"265,000",Mazda,2.0 S,2.0 S,Double-cab,Pickup,2013,"200,000",ดีเซล,เกียร์ธรรมดา,ดำ,ไม่ติดแก๊ส,Rojanin rungsithanaphut,พระนครศรีอยุธยา พระนครศรีอยุธยา,rodkaidee,"/product-368648073
",2023-10-28
858,ขาย|มือสอง,"338,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2019,"200,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,Bandname,บางนา กรุงเทพมหานคร,rodkaidee,"/product-368646577
",2023-10-28
859,ขาย|มือสอง,"15,000",Mazda,1.4 STD,1.4 STD,Single-cab,Pickup,1994,"43,934",เบนซิน,เกียร์ธรรมดา,น้ำเงิน,LPG,ธัญรดี จันทร์ประทีป,สะพานสูง กรุงเทพมหานคร,rodkaidee,"/product-368646477
",2023-10-28
860,ขาย|มือสอง,"68,000",Mazda,1.4 STD,1.4 STD,Single-cab,Pickup,1997,"220,000",เบนซิน,เกียร์ธรรมดา,เทา,LPG,Pratsaneeyaporn,สันกำแพง เชียงใหม่,rodkaidee,"/product-368645747
",2023-10-28
861,ขาย|มือสอง,"450,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2019,"45,000",เบนซิน,เกียร์อัตโนมัติ,เทา,LPG,Godji Sadeangrit,จอมทอง กรุงเทพมหานคร,rodkaidee,"/product-368645443
",2023-10-28
862,ขาย|มือสอง,"379,000",Mazda,1.3 Standard,1.3 Standard,Sedan,Sedan,2020,"82,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,Kittiphong Phiophai,บางปะอิน พระนครศรีอยุธยา,rodkaidee,"/product-368639654
",2023-10-28
863,ขาย|มือสอง,"799,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2021,"29,301",เบนซิน,เกียร์อัตโนมัติ,น้ำเงิน,ไม่ติดแก๊ส,A108,เมืองตรัง ตรัง,rodkaidee,"/product-368638523
",2023-10-28
864,ขาย|มือสอง,"89,000",Mazda,2.0 E Sports,2.0 E Sports,Sedan,Sedan,2005,"29,301",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,James,บางปะอิน พระนครศรีอยุธยา,rodkaidee,"/product-368638340
",2023-10-28
865,ขาย|มือสอง,"175,000",Mazda,1.5 Elegance Spirit,1.5 Elegance Spirit,Sedan,Sedan,2014,"80,564",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,lim_seri2514,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368638247
",2023-10-28
866,ขาย|มือสอง,"450,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2019,"52,709",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Northern-Shop Thailand,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368637512
",2023-10-28
867,ขาย|มือหนึ่ง,"250,000",Mazda,2.0 R,2.0 R,Sedan,Sedan,2011,"198,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Worrakul Kiattichaipipat,จตุจักร กรุงเทพมหานคร,rodkaidee,"/product-368636258
",2023-10-28
868,ขาย|มือสอง,"380,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,Sedan,Sedan,2019,"78,500",เบนซิน,เกียร์อัตโนมัติ,กรมท่า,ไม่ติดแก๊ส,"""Begin""",บางเสาธง สมุทรปราการ,rodkaidee,"/product-368635873
",2023-10-28
869,ขาย|มือสอง,"299,950",Mazda,1.3 Skyactiv-G S Leather Sedan,1.3 Skyactiv-G S Leather Sedan,Sedan,Sedan,2019,"56,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Elliot,พังโคน สกลนคร,rodkaidee,"/product-368635853
",2023-10-28
870,ขาย|มือสอง,"415,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2017,"78,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,tung,สามพราน นครปฐม,rodkaidee,"/product-368635819
",2023-10-28
871,ขาย|มือสอง,"140,000",Mazda,1.5 Sports Spirit,1.5 Sports Spirit,Hatchback,Sedan,2011,111,เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,Tushchaporn Phiramvolakun,บางบัวทอง นนทบุรี,rodkaidee,"/product-368634883
",2023-10-28
872,ขาย|มือสอง,"999,999",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2023,"9,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Mos,พานทอง ชลบุรี,rodkaidee,"/product-368634809
",2023-10-28
873,ขาย|มือสอง,"60,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Smart-cab,Pickup,1994,"9,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,LPG,kun kunsathit,ถลาง ภูเก็ต,rodkaidee,"/product-368634512
",2023-10-28
874,ขาย|มือสอง,"300,000",Mazda,1.5 Skyactiv-D,1.5 Skyactiv-D,Sedan,Sedan,2016,"49,266",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Navy,ห้วยขวาง กรุงเทพมหานคร,rodkaidee,"/product-368634382
",2023-10-28
875,ขาย|มือสอง,"155,000",Mazda,1.5 Groove,1.5 Groove,Sedan,Sedan,2011,"176,451",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,M3006348,เมืองปทุมธานี ปทุมธานี,rodkaidee,"/product-368634337
",2023-10-28
876,ขาย|มือสอง,"360,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2016,"350,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,JTP Travel,เมืองมุกดาหาร มุกดาหาร,rodkaidee,"/product-368634306
",2023-10-28
877,ขาย|มือสอง,"140,000",Mazda,1.5 Groove,1.5 Groove,Hatchback,Sedan,2013,"114,275",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,M5959329,พระประแดง สมุทรปราการ,rodkaidee,"/product-368632824
",2023-10-28
878,ขาย|มือสอง,"140,000",Mazda,1.5 Groove,1.5 Groove,Hatchback,Sedan,2013,"114,275",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,M5959329,พระประแดง สมุทรปราการ,rodkaidee,"/product-368632804
",2023-10-28
879,ขาย|มือสอง,"259,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Double-cab,Pickup,2013,"246,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,BANK025,บางกรวย นนทบุรี,rodkaidee,"/product-368632420
",2023-10-28
880,ขาย|มือสอง,"165,000",Mazda,1.3,1.3,Sedan,Sedan,2012,"246,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,Pepemapae,จตุจักร กรุงเทพมหานคร,rodkaidee,"/product-368632011
",2023-10-28
881,ขาย|มือสอง,"360,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2018,"68,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,พี,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368631261
",2023-10-28
